,driver_BlockManager_memory_memUsed_MB_value,driver_jvm_heap_used_value,avg_jvm_heap_used_value,avg_executor_filesystem_hdfs_write_ops_value_1_diff,avg_executor_cpuTime_count_1_diff,avg_executor_runTime_count_1_diff,avg_executor_shuffleRecordsRead_count_1_diff,avg_executor_shuffleRecordsWritten_count_1_diff
58,5015.0,463127000.0,4720835600.0,0.0,0.0,0.0,0.0,0.0
59,5109.0,469754180.0,4755257300.0,0.0,0.0,0.0,0.0,0.0
60,5203.0,472698200.0,4789435400.0,0.0,0.0,0.0,0.0,0.0
61,5327.0,537607550.0,3506239700.0,0.0,0.0,0.0,0.0,0.0
62,5420.0,541393340.0,3895744800.0,0.0,2484472600.0,2786.0,0.0,31513.0
63,5514.0,570114400.0,4473048000.0,15.0,1910045300.0,2031.5,27020.5,22819.0
64,4561.0,593536000.0,4752769000.0,15.0,243164320.0,373.0,26985.5,0.0
65,4657.0,599039400.0,4820861000.0,0.0,0.0,0.0,0.0,0.0
66,4752.0,606026100.0,4888974000.0,0.0,0.0,0.0,0.0,0.0
67,4880.0,608915840.0,4923994000.0,0.0,0.0,0.0,0.0,0.0
68,4976.0,615430300.0,4958803500.0,0.0,0.0,0.0,0.0,0.0
69,5072.0,616891900.0,5060620300.0,0.0,0.0,0.0,0.0,0.0
70,5199.0,625867260.0,5128969000.0,0.0,0.0,0.0,0.0,0.0
71,5295.0,656031940.0,5234255000.0,0.0,0.0,0.0,0.0,0.0
72,5391.0,663925760.0,3355776500.0,0.0,3149205500.0,3286.5,0.0,36082.0
73,5519.0,674893300.0,4512684500.0,15.0,1228625000.0,1323.5,27671.0,14191.0
74,4539.0,714087740.0,4836076000.0,15.0,250535920.0,320.0,27375.5,0.0
75,4635.0,718097400.0,4904473600.0,0.0,0.0,0.0,0.0,0.0
76,4762.0,722456500.0,4972799500.0,0.0,0.0,0.0,0.0,0.0
77,4858.0,731865860.0,4974233000.0,0.0,0.0,0.0,0.0,0.0
78,4954.0,734251840.0,5042649600.0,0.0,0.0,0.0,0.0,0.0
79,5081.0,738255300.0,5143689000.0,0.0,0.0,0.0,0.0,0.0
80,5176.0,738255300.0,5145135600.0,0.0,0.0,0.0,0.0,0.0
81,5271.0,770292740.0,5299858000.0,0.0,0.0,0.0,0.0,0.0
82,5397.0,779096260.0,4211386600.0,0.0,2811383000.0,2917.5,0.0,37752.5
83,5493.0,810417800.0,4037730600.0,15.0,1515960600.0,1677.5,30083.5,18940.5
84,4588.0,839919940.0,4390611500.0,15.0,234096910.0,297.0,29561.5,0.0
85,4715.0,840924350.0,4425161700.0,0.0,0.0,0.0,0.0,0.0
86,4810.0,846929340.0,4492861000.0,0.0,0.0,0.0,0.0,0.0
87,4905.0,846929340.0,4527447000.0,0.0,0.0,0.0,0.0,0.0
88,5031.0,850930800.0,4595155500.0,0.0,0.0,0.0,0.0,0.0
89,5126.0,852441800.0,4662827000.0,0.0,0.0,0.0,0.0,0.0
90,5220.0,857984200.0,4697170400.0,0.0,0.0,0.0,0.0,0.0
91,5347.0,888835200.0,4677113000.0,0.0,0.0,0.0,0.0,0.0
92,5441.0,895117000.0,6057039400.0,0.0,3237759500.0,3341.5,0.0,38081.5
93,5519.0,900556200.0,4010359300.0,13.5,1203873300.0,1482.5,21553.5,12642.0
94,4563.0,953433540.0,4328706000.0,16.5,264136210.0,369.5,32000.5,0.0
95,4666.0,958912200.0,4401087500.0,0.0,0.0,0.0,0.0,0.0
96,4762.0,965158800.0,4469039600.0,0.0,0.0,0.0,0.0,0.0
97,4888.0,970625300.0,4503681000.0,0.0,0.0,0.0,0.0,0.0
98,4983.0,972146940.0,4571503000.0,0.0,0.0,0.0,0.0,0.0
99,5078.0,979567700.0,4606120000.0,0.0,0.0,0.0,0.0,0.0
100,5206.0,986088770.0,4674235400.0,0.0,0.0,0.0,0.0,0.0
101,5301.0,1013271550.0,4582914600.0,0.0,0.0,0.0,0.0,0.0
102,5396.0,1023630900.0,5519630300.0,0.0,2940436000.0,3047.5,0.0,37999.0
103,4511.0,1065630700.0,5264703000.0,30.0,1761572500.0,1962.0,57747.0,19960.5
104,4606.0,1070129300.0,5299855000.0,0.0,0.0,0.0,0.0,0.0
105,4701.0,1070129340.0,5367709000.0,0.0,0.0,0.0,0.0,0.0
106,4828.0,1080924500.0,5468874000.0,0.0,0.0,0.0,0.0,0.0
107,4923.0,1086393000.0,5503727600.0,0.0,0.0,0.0,0.0,0.0
108,5019.0,1086393100.0,5572100600.0,0.0,0.0,0.0,0.0,0.0
109,5146.0,1093875800.0,5606724600.0,0.0,0.0,0.0,0.0,0.0
110,5243.0,1095347100.0,5675434500.0,0.0,0.0,0.0,0.0,0.0
111,5338.0,1126748900.0,5625577500.0,0.0,0.0,0.0,0.0,0.0
112,5464.0,1134218100.0,4660696000.0,0.0,2895313200.0,2993.0,0.0,33832.5
113,5563.0,1166997500.0,4088103700.0,18.0,1761931400.0,1926.5,32349.0,15630.5
114,4579.0,1189881300.0,4335138300.0,12.0,182741140.0,231.5,21459.5,0.0
115,4707.0,1197369100.0,4437035500.0,0.0,0.0,0.0,0.0,0.0
116,4803.0,1204315800.0,4471720400.0,0.0,0.0,0.0,0.0,0.0
117,4899.0,1204315900.0,4506775000.0,0.0,0.0,0.0,0.0,0.0
118,5025.0,1209851800.0,4606615000.0,0.0,0.0,0.0,0.0,0.0
119,5117.0,1210824200.0,4640429000.0,0.0,0.0,0.0,0.0,0.0
120,5211.0,1216293100.0,4707451400.0,0.0,0.0,0.0,0.0,0.0
121,5336.0,1241414400.0,4677724000.0,0.0,0.0,0.0,0.0,0.0
122,5428.0,1253752300.0,4021181000.0,0.0,2141652700.0,2220.0,0.0,26354.5
123,5526.0,1292794100.0,2976167700.0,18.0,2084706000.0,2454.0,31751.0,21928.5
124,5526.0,1292794100.0,2976167700.0,0.0,0.0,0.0,0.0,0.0
125,4664.0,1312955500.0,3297331500.0,12.0,179932770.0,233.0,21137.5,0.0
126,4759.0,1313941900.0,3332230700.0,0.0,0.0,0.0,0.0,0.0
127,4886.0,1321400200.0,3400240600.0,0.0,0.0,0.0,0.0,0.0
128,4981.0,1323778000.0,3468188000.0,0.0,0.0,0.0,0.0,0.0
129,5077.0,1333130200.0,3502973200.0,0.0,0.0,0.0,0.0,0.0
130,5204.0,1340668700.0,3570836500.0,0.0,0.0,0.0,0.0,0.0
131,5298.0,1367426200.0,3543600600.0,0.0,0.0,0.0,0.0,0.0
132,5393.0,1377599600.0,4188883500.0,0.0,3199815000.0,3285.0,0.0,37633.5
133,5519.0,1392905500.0,4979491300.0,15.0,895400900.0,957.0,26457.0,8091.5
134,4538.0,1428789500.0,5245660000.0,15.0,222356850.0,286.0,26683.5,0.0
135,4632.0,1432726400.0,5312819700.0,0.0,0.0,0.0,0.0,0.0
136,4758.0,1439617500.0,5413290000.0,0.0,0.0,0.0,0.0,0.0
137,4853.0,1441095600.0,5414807000.0,0.0,0.0,0.0,0.0,0.0
138,4949.0,1450061700.0,5483070500.0,0.0,0.0,0.0,0.0,0.0
139,5076.0,1455530100.0,3558872000.0,0.0,0.0,0.0,0.0,0.0
140,5171.0,1456524000.0,3560171800.0,0.0,0.0,0.0,0.0,0.0
141,5267.0,1485721900.0,3403705000.0,0.0,0.0,0.0,0.0,0.0
142,5394.0,1491740900.0,3726716400.0,0.0,2846696400.0,2899.0,0.0,35655.5
143,5488.0,1521221200.0,3874345200.0,18.0,1910008300.0,2036.5,32900.5,20346.5
144,4571.0,1540774500.0,4117031200.0,12.0,204800960.0,251.0,21655.0,0.0
145,4699.0,1544784100.0,4218811100.0,0.0,0.0,0.0,0.0,0.0
146,4794.0,1553691100.0,4220197400.0,0.0,0.0,0.0,0.0,0.0
147,4890.0,1555147500.0,4288335600.0,0.0,0.0,0.0,0.0,0.0
148,5017.0,1560659100.0,4356602000.0,0.0,0.0,0.0,0.0,0.0
149,5112.0,1563985700.0,4424287000.0,0.0,0.0,0.0,0.0,0.0
150,5208.0,1572003100.0,4492581000.0,0.0,0.0,0.0,0.0,0.0
151,5335.0,1598283300.0,4311164400.0,0.0,0.0,0.0,0.0,0.0
152,5398.0,1606716800.0,6474043400.0,0.0,2914755300.0,2988.5,0.0,37722.0
153,5477.0,1635970700.0,4200661800.0,14.5,1619080200.0,1757.0,24760.5,16345.5
154,4557.0,1658236000.0,4493566500.0,15.5,246494260.0,528.0,28239.5,0.0
155,4663.0,1663699200.0,4533005300.0,0.0,0.0,0.0,0.0,0.0
156,4760.0,1667665700.0,4635774500.0,0.0,0.0,0.0,0.0,0.0
157,4886.0,1674618900.0,4703581700.0,0.0,0.0,0.0,0.0,0.0
158,4982.0,1676166100.0,4704967000.0,0.0,0.0,0.0,0.0,0.0
159,5077.0,1682125300.0,4772846000.0,0.0,0.0,0.0,0.0,0.0
160,5204.0,1690541800.0,4874133000.0,0.0,0.0,0.0,0.0,0.0
161,5299.0,1714748800.0,6460658700.0,0.0,0.0,0.0,0.0,0.0
162,5394.0,1728650200.0,3474264600.0,0.0,2604698000.0,2684.0,0.0,33040.5
163,5521.0,1774215600.0,5365515000.0,28.5,2371602400.0,2551.0,50473.0,23417.5
164,4604.0,1784046800.0,5383045600.0,1.5,43599810.0,56.0,5579.0,0.0
165,4699.0,1784046800.0,5450976000.0,0.0,0.0,0.0,0.0,0.0
166,4826.0,1791361300.0,5518848500.0,0.0,0.0,0.0,0.0,0.0
167,4922.0,1796389100.0,5586922500.0,0.0,0.0,0.0,0.0,0.0
168,5017.0,1796389100.0,5621772000.0,0.0,0.0,0.0,0.0,0.0
169,5145.0,1801901600.0,5723585000.0,0.0,0.0,0.0,0.0,0.0
170,5241.0,1802362000.0,5725005300.0,0.0,0.0,0.0,0.0,0.0
171,5336.0,285378940.0,7239816700.0,0.0,0.0,0.0,0.0,0.0
172,5461.0,298523870.0,4159945700.0,0.0,2822272300.0,2901.0,0.0,35883.5
173,5525.0,303739780.0,6244273000.0,15.0,1224103400.0,1513.0,28551.5,12321.0
174,4576.0,350744770.0,4622892500.0,15.0,520762750.0,598.0,28782.5,4779.0
175,4703.0,356535460.0,4723449000.0,0.0,0.0,0.0,0.0,0.0
176,4797.0,359150000.0,4724795000.0,0.0,0.0,0.0,0.0,0.0
177,4892.0,368136700.0,4825761300.0,0.0,0.0,0.0,0.0,0.0
178,5019.0,370242080.0,4893776400.0,0.0,0.0,0.0,0.0,0.0
179,5114.0,378500670.0,4895122400.0,0.0,0.0,0.0,0.0,0.0
180,5210.0,381934140.0,4996423700.0,0.0,0.0,0.0,0.0,0.0
181,5337.0,411775230.0,4653928000.0,0.0,0.0,0.0,0.0,0.0
182,5432.0,417627200.0,5291888000.0,0.0,3205594000.0,3263.5,0.0,37075.0
183,5529.0,449813250.0,6089844700.0,18.0,948209660.0,1062.5,30464.0,8590.5
184,4580.0,471969660.0,6350484000.0,12.0,172238960.0,226.0,20049.0,0.0
185,4676.0,479789730.0,6418433000.0,0.0,0.0,0.0,0.0,0.0
186,4771.0,484383680.0,6453283300.0,0.0,0.0,0.0,0.0,0.0
187,4898.0,489484600.0,6554536000.0,0.0,0.0,0.0,0.0,0.0
188,4993.0,495006560.0,6555928000.0,0.0,0.0,0.0,0.0,0.0
189,5088.0,500769280.0,6623705000.0,0.0,0.0,0.0,0.0,0.0
190,5215.0,504559400.0,6691491300.0,0.0,0.0,0.0,0.0,0.0
191,5310.0,535775500.0,4413844000.0,0.0,0.0,0.0,0.0,0.0
192,5406.0,539742850.0,5144528400.0,0.0,3295986700.0,3409.5,0.0,41149.0
193,5534.0,570267500.0,4905000400.0,18.0,1675478000.0,1809.5,35128.5,17983.5
194,4609.0,592210750.0,5118903300.0,12.0,179663950.0,224.0,22983.0,0.0
195,4705.0,598010050.0,5186804700.0,0.0,0.0,0.0,0.0,0.0
196,4831.0,603174500.0,5287628300.0,0.0,0.0,0.0,0.0,0.0
197,4926.0,609598800.0,5289038000.0,0.0,0.0,0.0,0.0,0.0
198,5020.0,609598850.0,5389831700.0,0.0,0.0,0.0,0.0,0.0
199,5147.0,615332740.0,5457607000.0,0.0,0.0,0.0,0.0,0.0
200,5242.0,617471100.0,5459021300.0,0.0,0.0,0.0,0.0,0.0
201,5338.0,651064500.0,3455469000.0,0.0,0.0,0.0,0.0,0.0
202,5465.0,658975900.0,4584471600.0,0.0,2796247600.0,3073.0,0.0,34320.5
203,5562.0,687853950.0,4310781000.0,21.0,2018131200.0,2153.0,37004.5,19887.0
204,4579.0,707770240.0,4486646300.0,9.0,140063860.0,175.5,15791.0,0.0
205,4707.0,714602300.0,4554773000.0,0.0,0.0,0.0,0.0,0.0
206,4802.0,722526850.0,4622882000.0,0.0,0.0,0.0,0.0,0.0
207,4897.0,726726340.0,4657573000.0,0.0,0.0,0.0,0.0,0.0
208,5025.0,733645300.0,4759086000.0,0.0,0.0,0.0,0.0,0.0
209,5120.0,733645400.0,4793891300.0,0.0,0.0,0.0,0.0,0.0
210,5216.0,740505500.0,4861886000.0,0.0,0.0,0.0,0.0,0.0
211,5343.0,771601340.0,4399019000.0,0.0,0.0,0.0,0.0,0.0
212,5439.0,779866940.0,4644194000.0,0.0,2910349800.0,2991.5,0.0,35244.0
213,5535.0,806194500.0,4931795000.0,15.0,1955059600.0,2069.5,31409.5,28650.5
214,4579.0,832427500.0,3145120000.0,15.0,229137150.0,309.0,31191.0,0.0
215,4675.0,834245250.0,3213525200.0,0.0,0.0,0.0,0.0,0.0
216,4770.0,843827200.0,3281412600.0,0.0,0.0,0.0,0.0,0.0
217,4897.0,844888400.0,3315972900.0,0.0,0.0,0.0,0.0,0.0
218,4992.0,851621100.0,3350834000.0,0.0,0.0,0.0,0.0,0.0
219,5087.0,854792960.0,3418725600.0,0.0,0.0,0.0,0.0,0.0
220,5214.0,861657800.0,3519985200.0,0.0,0.0,0.0,0.0,0.0
221,5309.0,885746750.0,5060930000.0,0.0,0.0,0.0,0.0,0.0
222,5404.0,898411700.0,4824430000.0,0.0,2542839000.0,2615.0,0.0,29749.5
223,5532.0,922169800.0,4999173000.0,15.5,1892031600.0,2570.5,26143.5,23722.0
224,4591.0,950842100.0,5236280000.0,14.5,244079870.0,1085.0,29396.5,0.0
225,4699.0,951713340.0,5313810000.0,0.0,0.0,0.0,0.0,0.0
226,4832.0,959227100.0,5418412000.0,0.0,0.0,0.0,0.0,0.0
227,4927.0,962363840.0,5419841000.0,0.0,0.0,0.0,0.0,0.0
228,5021.0,967004000.0,5486956500.0,0.0,0.0,0.0,0.0,0.0
229,5146.0,969802200.0,5587345400.0,0.0,0.0,0.0,0.0,0.0
230,5242.0,976577660.0,5588684300.0,0.0,0.0,0.0,0.0,0.0
231,5338.0,1001569600.0,5075582000.0,0.0,0.0,0.0,0.0,0.0
232,5466.0,1013938300.0,4792797700.0,0.0,2588413200.0,2662.5,0.0,31714.5
233,5561.0,1030512800.0,6629143600.0,15.0,1559261800.0,1647.5,30020.5,18826.5
234,4577.0,1065700860.0,6944150500.0,15.0,213093070.0,284.5,29701.0,0.0
235,4704.0,1067922000.0,6978927000.0,0.0,0.0,0.0,0.0,0.0
236,4799.0,1075697300.0,7013650400.0,0.0,0.0,0.0,0.0,0.0
237,4892.0,1078225700.0,7112897500.0,0.0,0.0,0.0,0.0,0.0
238,5017.0,1082865800.0,7179584500.0,0.0,0.0,0.0,0.0,0.0
239,5111.0,1083279100.0,7213992400.0,0.0,0.0,0.0,0.0,0.0
240,5205.0,1088999600.0,7281366000.0,0.0,0.0,0.0,0.0,0.0
241,5330.0,1113984500.0,4842840000.0,0.0,0.0,0.0,0.0,0.0
242,5426.0,1131713700.0,3627106000.0,0.0,3220361000.0,3322.5,0.0,38953.0
243,5522.0,1156376000.0,5298365400.0,19.0,1285719600.0,1620.5,33054.0,12213.5
244,4570.0,1184720000.0,5526988000.0,11.0,199283970.0,273.0,21900.5,0.0
245,4665.0,1187599600.0,5561638400.0,0.0,0.0,0.0,0.0,0.0
246,4760.0,1193912800.0,5596214000.0,0.0,0.0,0.0,0.0,0.0
247,4887.0,1194373600.0,5664252400.0,0.0,0.0,0.0,0.0,0.0
248,4982.0,1202155100.0,5698707500.0,0.0,0.0,0.0,0.0,0.0
249,5078.0,1203047000.0,5766795000.0,0.0,0.0,0.0,0.0,0.0
250,5206.0,1210939500.0,5868973000.0,0.0,0.0,0.0,0.0,0.0
251,5302.0,1238355000.0,5318205400.0,0.0,0.0,0.0,0.0,0.0
252,5398.0,1248946300.0,5478130700.0,0.0,3314431700.0,3422.5,0.0,52284.0
253,5526.0,1272508400.0,3985651500.0,15.0,585549700.0,692.5,37250.0,6236.5
254,4539.0,1303795600.0,4352067600.0,15.0,220025600.0,283.0,36929.0,0.0
255,4634.0,1304974100.0,4420173000.0,0.0,0.0,0.0,0.0,0.0
256,4762.0,1311392900.0,4455159300.0,0.0,0.0,0.0,0.0,0.0
257,4858.0,1313500300.0,4489793500.0,0.0,0.0,0.0,0.0,0.0
258,4953.0,1322289900.0,4591222300.0,0.0,0.0,0.0,0.0,0.0
259,5081.0,1324899600.0,4626033700.0,0.0,0.0,0.0,0.0,0.0
260,5176.0,1333516900.0,4694182000.0,0.0,0.0,0.0,0.0,0.0
261,5272.0,1357864000.0,4360534000.0,0.0,0.0,0.0,0.0,0.0
262,5399.0,1368136800.0,5009530000.0,0.0,3212106500.0,3332.0,0.0,39087.0
263,5493.0,1387662500.0,6148924400.0,15.0,1228124400.0,1330.0,27479.5,12306.5
264,4573.0,1417817600.0,4262065400.0,15.0,229825650.0,347.5,27274.5,0.0
265,4700.0,1421092500.0,4329988000.0,0.0,0.0,0.0,0.0,0.0
266,4795.0,1429597200.0,4398068700.0,0.0,0.0,0.0,0.0,0.0
267,4891.0,1431681500.0,4466008000.0,0.0,0.0,0.0,0.0,0.0
268,5018.0,1438134300.0,4534091000.0,0.0,0.0,0.0,0.0,0.0
269,5113.0,1438854800.0,4568856000.0,0.0,0.0,0.0,0.0,0.0
270,5209.0,1444656800.0,4636822500.0,0.0,0.0,0.0,0.0,0.0
271,5335.0,1472933200.0,4256867800.0,0.0,0.0,0.0,0.0,0.0
272,5430.0,1480458500.0,4258811600.0,0.0,2828230700.0,2896.0,0.0,39262.0
273,5526.0,1508416600.0,4543915000.0,15.0,1940157800.0,2040.0,30010.0,22850.5
274,4578.0,1533901000.0,4825434000.0,15.0,227998000.0,292.0,29870.0,0.0
275,4673.0,1537058300.0,4826775000.0,0.0,0.0,0.0,0.0,0.0
276,4768.0,1547417500.0,4927401500.0,0.0,0.0,0.0,0.0,0.0
277,4895.0,1547417500.0,4995799600.0,0.0,0.0,0.0,0.0,0.0
278,4991.0,1554131200.0,4997148700.0,0.0,0.0,0.0,0.0,0.0
279,5086.0,1555911400.0,5099253000.0,0.0,0.0,0.0,0.0,0.0
280,5215.0,1563540500.0,5167649300.0,0.0,0.0,0.0,0.0,0.0
281,5278.0,1587608300.0,4819611000.0,0.0,0.0,0.0,0.0,0.0
282,5406.0,1601089000.0,7048569300.0,0.0,2898608400.0,2965.0,0.0,33547.5
283,5536.0,1630361500.0,6609971000.0,21.0,1610437100.0,1712.0,34659.0,16221.5
284,4557.0,1659137000.0,6791982000.0,9.0,134347940.0,169.0,14709.5,0.0
285,4653.0,1659267200.0,6860159500.0,0.0,0.0,0.0,0.0,0.0
286,4779.0,1667937900.0,6927988700.0,0.0,0.0,0.0,0.0,0.0
287,4875.0,1670734300.0,6995884000.0,0.0,0.0,0.0,0.0,0.0
288,4969.0,1677429500.0,7063656400.0,0.0,0.0,0.0,0.0,0.0
289,5097.0,1677429600.0,7131457500.0,0.0,0.0,0.0,0.0,0.0
290,5191.0,1685246700.0,7132882000.0,0.0,0.0,0.0,0.0,0.0
291,5286.0,1715636200.0,4855255600.0,0.0,0.0,0.0,0.0,0.0
292,5410.0,1723880600.0,4572852700.0,0.0,2168521500.0,2499.5,0.0,33755.5
293,5430.0,1730604800.0,4805610500.0,11.0,2310703900.0,2387.0,26719.5,35757.0
294,4565.0,1771454200.0,5170759700.0,19.0,299062340.0,409.0,45030.0,0.0
295,4705.0,1778533200.0,5278762500.0,0.0,0.0,0.0,0.0,0.0
296,4799.0,1781590900.0,5312767500.0,0.0,0.0,0.0,0.0,0.0
297,4894.0,1791382000.0,5347649500.0,0.0,0.0,0.0,0.0,0.0
298,5022.0,1793491300.0,5415958500.0,0.0,0.0,0.0,0.0,0.0
299,5117.0,1801662800.0,5450703000.0,0.0,0.0,0.0,0.0,0.0
300,5213.0,1805581700.0,5552013300.0,0.0,0.0,0.0,0.0,0.0
301,5338.0,289249800.0,5075258400.0,0.0,0.0,0.0,0.0,0.0
302,5434.0,299305200.0,6045630000.0,0.0,3028082400.0,3126.0,0.0,35650.0
303,4446.0,342896000.0,5301733400.0,30.0,1828249500.0,1980.5,53656.5,16486.0
304,4573.0,350351400.0,5370360000.0,0.0,0.0,0.0,0.0,0.0
305,4668.0,350351420.0,5438245400.0,0.0,0.0,0.0,0.0,0.0
306,4763.0,354133800.0,5506572000.0,0.0,0.0,0.0,0.0,0.0
307,4890.0,366221820.0,5574051000.0,0.0,0.0,0.0,0.0,0.0
308,4985.0,368491200.0,3635869000.0,0.0,0.0,0.0,0.0,0.0
309,5080.0,373425280.0,3703458300.0,0.0,0.0,0.0,0.0,0.0
310,5207.0,377609250.0,3737941000.0,0.0,0.0,0.0,0.0,0.0
311,5300.0,414127360.0,5418820600.0,0.0,0.0,0.0,0.0,0.0
312,5391.0,419888160.0,4931186000.0,0.0,2518691600.0,2562.0,0.0,30453.5
313,5515.0,451789980.0,5020010000.0,18.0,1944129500.0,2083.5,31534.0,22374.5
314,4526.0,478906600.0,5282418000.0,12.0,186845180.0,231.5,21038.0,0.0
315,4618.0,480278980.0,5348045300.0,0.0,0.0,0.0,0.0,0.0
316,4740.0,482920960.0,5381409000.0,0.0,0.0,0.0,0.0,0.0
317,4832.0,494903100.0,5414974000.0,0.0,0.0,0.0,0.0,0.0
318,4924.0,496156380.0,5480801000.0,0.0,0.0,0.0,0.0,0.0
319,5049.0,498032830.0,5547424300.0,0.0,0.0,0.0,0.0,0.0
320,5142.0,508917380.0,5581497300.0,0.0,0.0,0.0,0.0,0.0
321,5236.0,530425760.0,5247679500.0,0.0,0.0,0.0,0.0,0.0
322,5364.0,546337340.0,6059949600.0,0.0,3136693500.0,3241.5,0.0,38837.0
323,5462.0,580427100.0,5569314000.0,21.0,1631946000.0,1746.5,37908.5,17679.0
324,4539.0,591957600.0,5783266300.0,9.0,153603400.0,188.5,16298.0,0.0
325,4666.0,593198400.0,5851587000.0,0.0,0.0,0.0,0.0,0.0
