,driver_BlockManager_memory_memUsed_MB_value,driver_jvm_heap_used_value,avg_jvm_heap_used_value,avg_executor_filesystem_hdfs_write_ops_value_1_diff,avg_executor_cpuTime_count_1_diff,avg_executor_runTime_count_1_diff,avg_executor_shuffleRecordsRead_count_1_diff,avg_executor_shuffleRecordsWritten_count_1_diff
23,2228.0,1520086800.0,2846907400.0,0.0,307180500.0,308.5,0.0,8193.5
24,2295.0,1547608700.0,2054908700.0,39.5,1255267600.0,1455.5,35417.5,15397.0
25,2063.0,1575410300.0,2093532300.0,0.5,11534474.0,216.0,943.0,0.0
26,2129.0,1581329200.0,2135130000.0,0.0,0.0,0.0,0.0,0.0
27,2180.0,1588990800.0,2156549000.0,0.0,0.0,0.0,0.0,0.0
28,2229.0,1612307800.0,2194264300.0,0.0,515510340.0,519.0,0.0,13206.0
29,2295.0,1649084900.0,2567760000.0,37.0,1091827600.0,1241.5,39829.0,14728.5
30,2096.0,1675491500.0,2616717800.0,3.0,40511056.0,456.5,4433.5,0.0
31,2129.0,1681899300.0,2642705000.0,0.0,0.0,0.0,0.0,0.0
32,2195.0,1685904600.0,1329896400.0,0.0,0.0,0.0,0.0,0.0
33,2230.0,1711612900.0,2463716000.0,0.0,475608100.0,477.5,0.0,9999.5
34,2295.0,1743127600.0,1568745600.0,28.0,1162155600.0,1725.0,27371.0,18428.5
35,2062.0,1767018100.0,1734155800.0,12.0,128130960.0,170.5,11563.0,0.0
36,2128.0,1771635700.0,1756259800.0,0.0,0.0,0.0,0.0,0.0
37,2161.0,1776746800.0,1780678500.0,0.0,0.0,0.0,0.0,0.0
38,2226.0,338379200.0,1805392900.0,0.0,431816220.0,433.0,0.0,9915.0
39,2293.0,358518980.0,2749716000.0,40.0,1137179000.0,1326.0,40128.0,15948.0
40,2061.0,383963140.0,1865882900.0,0.0,0.0,0.0,0.0,0.0
41,2127.0,390956220.0,1890150300.0,0.0,0.0,0.0,0.0,0.0
42,2177.0,396079500.0,1928804500.0,0.0,0.0,0.0,0.0,0.0
43,2226.0,420724100.0,1880041700.0,0.0,458934880.0,489.5,0.0,7358.0
44,2292.0,458192200.0,2065926300.0,29.0,1005010300.0,1516.5,23552.5,12667.5
45,2094.0,482371940.0,2207699500.0,11.0,118648250.0,167.5,9994.5,0.0
46,2127.0,488163100.0,2248689200.0,0.0,0.0,0.0,0.0,0.0
47,2193.0,490715170.0,2288938200.0,0.0,0.0,0.0,0.0,0.0
48,2243.0,518581800.0,2514031000.0,0.0,389767700.0,422.0,0.0,5355.0
49,2293.0,553017540.0,1640581500.0,39.5,1196009900.0,1588.5,26298.0,14277.0
50,2061.0,575512260.0,1684139600.0,0.5,8950598.0,213.5,740.5,0.0
51,2127.0,583451970.0,1689579900.0,0.0,0.0,0.0,0.0,0.0
52,2160.0,587397600.0,1730503800.0,0.0,0.0,0.0,0.0,0.0
53,2227.0,620010000.0,1536194000.0,0.0,474126370.0,505.5,0.0,7432.5
54,2293.0,650526850.0,1813919500.0,23.5,850333800.0,1366.0,15758.0,10081.5
55,2327.0,668530400.0,2030423200.0,16.5,151794910.0,624.5,11677.5,0.0
56,2128.0,683797300.0,2072137300.0,0.0,0.0,0.0,0.0,0.0
57,2194.0,691147970.0,2093747100.0,0.0,0.0,0.0,0.0,0.0
58,2227.0,719081340.0,2308070100.0,0.0,458228320.0,489.0,0.0,7555.0
59,2294.0,748863000.0,3140472600.0,40.0,1024555100.0,1242.0,28605.0,10610.0
60,2096.0,776477300.0,2345720600.0,0.0,0.0,0.0,0.0,0.0
61,2129.0,782852400.0,2388003600.0,0.0,0.0,0.0,0.0,0.0
62,2195.0,787830400.0,1217561300.0,0.0,0.0,0.0,0.0,0.0
63,2261.0,810726500.0,2168126000.0,0.0,456640260.0,458.0,0.0,7580.5
64,2294.0,842825200.0,2676283000.0,40.0,1028367200.0,1408.0,24855.0,9270.0
65,2062.0,874364740.0,2720247600.0,0.0,0.0,0.0,0.0,0.0
66,2128.0,878864000.0,2742583300.0,0.0,0.0,0.0,0.0,0.0
67,2161.0,882386600.0,2783037000.0,0.0,0.0,0.0,0.0,0.0
68,2225.0,915552260.0,1888919300.0,0.0,108256020.0,107.0,0.0,4220.5
69,2290.0,942022660.0,1944878600.0,40.0,1232743300.0,1436.0,24382.0,10486.5
70,2058.0,969580000.0,2004534900.0,0.0,0.0,0.0,0.0,0.0
71,2123.0,975277800.0,2044606600.0,0.0,0.0,0.0,0.0,0.0
72,2188.0,977970500.0,2050387200.0,0.0,0.0,0.0,0.0,0.0
73,2221.0,1003231200.0,1794122400.0,0.0,512176350.0,546.0,0.0,8737.5
74,2288.0,1036091000.0,1888546000.0,40.0,1235673300.0,1430.5,27361.5,10051.5
75,2089.0,1064170000.0,1914195200.0,0.0,0.0,0.0,0.0,0.0
76,2122.0,1071191040.0,1955227100.0,0.0,0.0,0.0,0.0,0.0
77,2188.0,1075189800.0,2013068800.0,0.0,0.0,0.0,0.0,0.0
78,2239.0,1099427800.0,2150378000.0,0.0,409926500.0,411.0,0.0,5900.5
79,2288.0,1129442000.0,2497555000.0,39.0,1256010800.0,1671.5,27543.5,15548.0
80,2057.0,1154697000.0,2523325400.0,1.0,19259480.0,427.5,1580.0,0.0
81,2123.0,1160874900.0,2545617200.0,0.0,0.0,0.0,0.0,0.0
82,2156.0,1166853400.0,2586620400.0,0.0,0.0,0.0,0.0,0.0
83,2222.0,1191736200.0,2301340000.0,0.0,469742430.0,499.5,0.0,8595.0
84,2288.0,1222031400.0,2656758300.0,26.5,945286400.0,1470.5,20156.0,12299.5
85,2322.0,1241626800.0,2849161000.0,13.5,136196540.0,593.5,11117.5,0.0
86,2123.0,1256741400.0,2873987300.0,0.0,0.0,0.0,0.0,0.0
87,2189.0,1260345900.0,2895720400.0,0.0,0.0,0.0,0.0,0.0
88,2222.0,1284624300.0,1840073300.0,0.0,491151400.0,548.0,0.0,12185.0
89,2289.0,1323890400.0,2550306800.0,40.0,1212128000.0,1412.0,40126.0,12322.5
90,2075.0,1348463700.0,1415652100.0,0.0,0.0,0.0,0.0,0.0
91,2124.0,1352398300.0,1459276800.0,0.0,0.0,0.0,0.0,0.0
92,2190.0,1355633200.0,1499900400.0,0.0,0.0,0.0,0.0,0.0
93,2256.0,1380509800.0,2469978000.0,0.0,459373950.0,461.5,0.0,7692.5
94,2289.0,1401597600.0,2324556800.0,23.5,691857000.0,1209.0,14082.0,7417.0
95,2356.0,1422960000.0,1483035300.0,16.0,142571650.0,823.0,9604.0,0.0
96,2123.0,1445092200.0,1506316200.0,0.5,8835558.0,213.5,652.0,0.0
97,2156.0,1452467500.0,1548764800.0,0.0,0.0,0.0,0.0,0.0
98,2222.0,1482984100.0,1869683000.0,0.0,451063520.0,451.5,0.0,7424.5
99,2289.0,1512266500.0,2584636400.0,34.0,970917100.0,1115.0,21409.5,10103.0
100,2057.0,1534425000.0,2698429000.0,6.0,64549864.0,495.0,4509.0,0.0
101,2123.0,1541767000.0,2723128600.0,0.0,0.0,0.0,0.0,0.0
102,2189.0,1545832300.0,2762244900.0,0.0,0.0,0.0,0.0,0.0
103,2222.0,1569202400.0,1970811400.0,0.0,436491520.0,487.5,0.0,7208.0
104,2288.0,1596991700.0,2143985500.0,23.5,1081318000.0,1620.0,17016.5,12654.0
105,2354.0,1613324800.0,2334670800.0,16.5,168876420.0,644.0,12416.0,0.0
106,2124.0,1633957000.0,2376790500.0,0.0,0.0,0.0,0.0,0.0
107,2190.0,1639738500.0,2418879500.0,0.0,0.0,0.0,0.0,0.0
108,2224.0,1663275600.0,1416603000.0,0.0,484554880.0,498.5,0.0,9045.5
109,2288.0,1694554400.0,1845368200.0,33.0,1056966660.0,1656.0,19539.5,9566.0
110,2061.0,1724495500.0,1948467300.0,7.0,70839730.0,306.0,4753.0,0.0
111,2127.0,1728156200.0,1987167100.0,0.0,0.0,0.0,0.0,0.0
112,2159.0,1730019100.0,2011674600.0,0.0,0.0,0.0,0.0,0.0
113,2225.0,1760459100.0,2017029900.0,0.0,466104100.0,500.5,0.0,7828.0
114,2291.0,1795580900.0,2297886700.0,25.5,1057472800.0,1571.5,14522.0,9203.0
115,2323.0,330638530.0,2468966000.0,14.5,133794460.0,807.0,8878.5,0.0
116,2122.0,348124740.0,2509704200.0,0.0,0.0,0.0,0.0,0.0
117,2188.0,354469470.0,2531925000.0,0.0,0.0,0.0,0.0,0.0
118,2221.0,373709700.0,1991465000.0,0.0,431325150.0,462.5,0.0,7164.5
119,2287.0,412666720.0,2754968000.0,29.0,917151000.0,1255.0,19531.5,10578.0
120,2353.0,420061250.0,1825064200.0,11.0,107792070.0,962.0,8585.0,0.0
121,2121.0,438000670.0,1867321600.0,0.0,0.0,0.0,0.0,0.0
122,2187.0,446233860.0,1908505300.0,0.0,0.0,0.0,0.0,0.0
123,2253.0,471121000.0,1867200300.0,0.0,440916900.0,479.0,0.0,6536.0
124,2287.0,510120830.0,2847146200.0,40.0,891484100.0,1252.5,24567.5,8133.0
125,2055.0,529614100.0,2877091000.0,0.0,0.0,0.0,0.0,0.0
126,2121.0,535968960.0,2915698200.0,0.0,0.0,0.0,0.0,0.0
127,2155.0,539324350.0,2939396000.0,0.0,0.0,0.0,0.0,0.0
128,2221.0,566813250.0,3166636500.0,0.0,426133800.0,461.5,0.0,6069.0
129,2287.0,599570750.0,2167917300.0,35.0,1140935200.0,1712.5,21512.0,11702.5
130,2055.0,633827900.0,2259465200.0,5.0,48277564.0,66.5,3111.5,0.0
131,2121.0,642055100.0,2300402000.0,0.0,0.0,0.0,0.0,0.0
132,2187.0,648297600.0,2322267400.0,0.0,0.0,0.0,0.0,0.0
133,2220.0,669213760.0,2513979400.0,0.0,493769540.0,511.5,0.0,8982.5
134,2286.0,697067000.0,2830888000.0,26.5,1295134500.0,1845.5,18696.0,12870.5
135,2352.0,715662140.0,2994296600.0,13.5,129719304.0,809.5,10088.5,0.0
136,2120.0,729419700.0,3019366100.0,0.0,0.0,0.0,0.0,0.0
137,2185.0,734191300.0,3075847200.0,0.0,0.0,0.0,0.0,0.0
138,2235.0,762893600.0,1825693400.0,0.0,475100960.0,509.5,0.0,9257.5
139,2283.0,780128800.0,2131335700.0,21.5,988817540.0,1515.5,13549.5,10022.5
140,2348.0,807443600.0,2297021200.0,10.5,110078340.0,1155.0,6956.5,0.0
141,2414.0,817486200.0,2385144800.0,8.0,83633590.0,318.5,5054.5,0.0
142,2149.0,838448400.0,2426219300.0,0.0,0.0,0.0,0.0,0.0
143,2215.0,862283970.0,2298579700.0,0.0,477300500.0,512.5,0.0,9114.5
144,2282.0,881919170.0,2605518800.0,29.5,1142109200.0,1672.0,20443.0,11228.0
145,2051.0,926010050.0,2763551500.0,10.5,119201150.0,158.0,7465.0,0.0
146,2117.0,927980400.0,2804841200.0,0.0,0.0,0.0,0.0,0.0
147,2183.0,935928600.0,2826865000.0,0.0,0.0,0.0,0.0,0.0
148,2216.0,947415900.0,1990078500.0,0.0,379868450.0,411.0,0.0,5466.0
149,2283.0,990980740.0,2276327200.0,34.5,1380884200.0,1773.0,26172.5,17164.5
150,2349.0,1011341700.0,2370486800.0,5.5,54187010.0,478.0,4475.5,0.0
151,2119.0,1023876500.0,2394802200.0,0.0,0.0,0.0,0.0,0.0
152,2185.0,1028904200.0,2435725800.0,0.0,0.0,0.0,0.0,0.0
153,2251.0,1049994560.0,2207816200.0,0.0,450599460.0,485.0,0.0,7836.5
154,2284.0,1087271000.0,2025426300.0,31.0,799644860.0,1130.5,21620.5,9091.0
155,2056.0,1107211900.0,2161495800.0,9.0,90995944.0,531.0,7154.5,0.0
156,2122.0,1116469600.0,2167244000.0,0.0,0.0,0.0,0.0,0.0
157,2155.0,1121533600.0,2223999700.0,0.0,0.0,0.0,0.0,0.0
158,2221.0,1148405800.0,2522879500.0,0.0,381840700.0,413.0,0.0,5176.0
159,2287.0,1184978700.0,2362953700.0,38.5,1234768600.0,1592.5,24088.0,13131.5
160,2056.0,1205562000.0,2409749000.0,1.5,21448540.0,230.0,1286.5,0.0
161,2122.0,1214340700.0,2450433500.0,0.0,0.0,0.0,0.0,0.0
162,2172.0,1217421200.0,2455382500.0,0.0,0.0,0.0,0.0,0.0
163,2220.0,1240899200.0,1594598100.0,0.0,393298000.0,394.5,0.0,4537.0
164,2286.0,1266302200.0,1747644500.0,19.0,1234471700.0,1736.0,11911.0,14827.0
165,2353.0,1296778800.0,1965458700.0,21.0,214592300.0,901.5,14740.5,0.0
166,2121.0,1309852400.0,2023707300.0,0.0,0.0,0.0,0.0,0.0
167,2187.0,1313195800.0,2064878000.0,0.0,0.0,0.0,0.0,0.0
168,2221.0,1343131000.0,2000697700.0,0.0,423965380.0,452.5,0.0,6289.5
169,2286.0,1376648700.0,2169228500.0,31.0,1131737500.0,1666.5,18850.5,12282.0
170,2054.0,1402234600.0,2299356200.0,9.0,91798650.0,352.0,6245.0,0.0
171,2120.0,1405374000.0,2321684200.0,0.0,0.0,0.0,0.0,0.0
172,2153.0,1412630300.0,2363117800.0,0.0,0.0,0.0,0.0,0.0
173,2220.0,1441448400.0,2462753800.0,0.0,461034700.0,490.5,0.0,8544.0
174,2286.0,1466380800.0,2111459000.0,40.0,1071829500.0,1249.0,29075.0,10448.5
175,2057.0,1500922100.0,2153650000.0,0.0,0.0,0.0,0.0,0.0
176,2124.0,1504106400.0,2194246400.0,0.0,0.0,0.0,0.0,0.0
177,2190.0,1510136400.0,2199734000.0,0.0,0.0,0.0,0.0,0.0
178,2223.0,1532160500.0,2396192800.0,0.0,390850700.0,392.0,0.0,6076.5
179,2290.0,1566882600.0,2333715500.0,27.0,1147903000.0,1521.0,21681.5,16573.5
180,2356.0,1579820200.0,2467924200.0,13.0,130176056.0,992.0,11599.0,0.0
181,2127.0,1594824300.0,2528320500.0,0.0,0.0,0.0,0.0,0.0
182,2193.0,1602755500.0,2552171000.0,0.0,0.0,0.0,0.0,0.0
183,2242.0,1625435800.0,2168901600.0,0.0,450474000.0,480.5,0.0,8823.5
184,2291.0,1657001900.0,2192911000.0,39.5,891074300.0,1076.0,30838.5,9673.5
185,2058.0,1688752400.0,2252072000.0,0.5,9969810.0,230.5,727.0,0.0
186,2124.0,1694670300.0,2256871000.0,0.0,0.0,0.0,0.0,0.0
187,2156.0,1704282900.0,2313605400.0,0.0,0.0,0.0,0.0,0.0
188,2221.0,1726249000.0,1953972200.0,0.0,401360300.0,439.0,0.0,6430.5
189,2286.0,1755166500.0,2148913000.0,34.0,909839200.0,1271.5,19288.0,8296.5
190,2053.0,1781467900.0,2262783500.0,6.0,79681830.0,306.5,4137.5,0.0
191,2117.0,1788539400.0,2286550500.0,0.0,0.0,0.0,0.0,0.0
192,2182.0,1793799200.0,2324607500.0,0.0,0.0,0.0,0.0,0.0
193,2215.0,1818171100.0,2250639000.0,0.0,458185470.0,492.5,0.0,8786.5
194,2282.0,1860744100.0,2430933800.0,40.0,1196398300.0,1386.0,32595.0,12798.5
195,2084.0,1880088300.0,2454728200.0,0.0,0.0,0.0,0.0,0.0
196,2117.0,1886953000.0,2511957500.0,0.0,0.0,0.0,0.0,0.0
197,2183.0,1889196400.0,2552758500.0,0.0,0.0,0.0,0.0,0.0
198,2234.0,1918474900.0,2466992600.0,0.0,432197440.0,464.5,0.0,6277.0
199,2283.0,1954509300.0,1758996500.0,40.0,1263569800.0,1671.0,25320.0,12201.0
200,2052.0,1999577700.0,1820934700.0,0.0,0.0,0.0,0.0,0.0
201,2118.0,2007056800.0,1825958700.0,0.0,0.0,0.0,0.0,0.0
202,2151.0,2008173200.0,1866935600.0,0.0,0.0,0.0,0.0,0.0
203,2218.0,2033155600.0,2830904000.0,0.0,489092860.0,509.5,0.0,7722.5
204,2285.0,2064715800.0,1717672100.0,40.0,982033150.0,1202.0,24365.0,7263.5
205,2054.0,2090955400.0,1744009100.0,0.0,0.0,0.0,0.0,0.0
206,2121.0,2099516400.0,1803158700.0,0.0,0.0,0.0,0.0,0.0
207,2187.0,2103974400.0,1825297400.0,0.0,0.0,0.0,0.0,0.0
208,2220.0,2128278400.0,2030831000.0,0.0,390419300.0,392.0,0.0,4692.0
209,2287.0,2149942500.0,2496482800.0,32.0,1387781500.0,1972.0,25052.0,19401.5
210,2354.0,2178039300.0,2599959600.0,8.0,94250960.0,526.0,6064.5,0.0
211,2122.0,2190207700.0,2641347300.0,0.0,0.0,0.0,0.0,0.0
212,2189.0,2194212400.0,1906011300.0,0.0,0.0,0.0,0.0,0.0
213,2255.0,2231215400.0,2484906500.0,0.0,287742430.0,310.0,0.0,7370.5
214,2289.0,2258048500.0,1669934700.0,28.0,943781300.0,1319.5,22624.5,12212.0
215,2355.0,2276589800.0,1829466200.0,12.0,126122344.0,978.5,10854.0,0.0
216,2123.0,2290125600.0,1835323100.0,0.0,0.0,0.0,0.0,0.0
217,2156.0,2294329300.0,1876981800.0,0.0,0.0,0.0,0.0,0.0
218,2223.0,2318374400.0,1704861000.0,0.0,500827330.0,502.5,0.0,11646.0
219,2289.0,2342390500.0,1624105300.0,32.0,1090486900.0,1668.5,26765.0,14137.0
220,2058.0,2384239400.0,1767303400.0,8.0,83255540.0,115.0,6737.5,0.0
221,2124.0,2384767200.0,1809069400.0,0.0,0.0,0.0,0.0,0.0
222,2191.0,2391303000.0,1831584000.0,0.0,0.0,0.0,0.0,0.0
223,2223.0,337444300.0,1605202700.0,0.0,520651780.0,553.0,0.0,10078.0
224,2289.0,362925820.0,2225037800.0,39.5,1117995500.0,1293.5,35277.0,13073.5
225,2094.0,400211900.0,2250096000.0,0.5,10566256.0,214.5,936.5,0.0
226,2127.0,403272580.0,2290941400.0,0.0,0.0,0.0,0.0,0.0
227,2193.0,410519140.0,2315120400.0,0.0,0.0,0.0,0.0,0.0
228,2259.0,436365220.0,2583461600.0,0.0,456930560.0,492.5,0.0,7210.0
229,2292.0,473141000.0,1387066100.0,31.5,888061950.0,1434.0,20134.0,8607.5
230,2066.0,496075740.0,1500557800.0,8.5,75407850.0,311.5,5965.0,0.0
231,2132.0,503777540.0,1522721700.0,0.0,0.0,0.0,0.0,0.0
232,2165.0,506263300.0,1581749500.0,0.0,0.0,0.0,0.0,0.0
233,2230.0,532811400.0,2542802200.0,0.0,528976740.0,530.0,0.0,8603.0
234,2296.0,564170200.0,1784647600.0,31.0,958677440.0,1327.0,19208.0,8909.5
235,2330.0,578632700.0,1924502900.0,9.0,87746230.0,728.0,6355.0,0.0
236,2130.0,601174400.0,1966077000.0,0.0,0.0,0.0,0.0,0.0
237,2196.0,605986240.0,1971402800.0,0.0,0.0,0.0,0.0,0.0
238,2229.0,626187840.0,2415437800.0,0.0,389346270.0,389.5,0.0,5144.5
239,2295.0,667320700.0,2543730700.0,32.0,1219687800.0,1389.5,24804.5,16709.0
240,2096.0,695134600.0,1653369100.0,8.0,87299590.0,553.5,7166.0,0.0
241,2128.0,696684540.0,1694582100.0,0.0,0.0,0.0,0.0,0.0
242,2194.0,703330900.0,1718376300.0,0.0,0.0,0.0,0.0,0.0
243,2260.0,720939500.0,1883213200.0,0.0,459031840.0,459.5,0.0,8920.5
244,2293.0,749210240.0,1885394000.0,23.0,883098900.0,1411.5,18672.0,13187.5
245,2359.0,773841100.0,2069144400.0,17.0,152811200.0,828.0,15695.0,0.0
246,2125.0,791778200.0,2109445100.0,0.0,0.0,0.0,0.0,0.0
247,2158.0,793565440.0,2133626500.0,0.0,0.0,0.0,0.0,0.0
248,2224.0,822995900.0,2033676400.0,0.0,447631700.0,481.0,0.0,9549.5
249,2290.0,857440960.0,2027786100.0,30.0,710398800.0,1242.0,24799.5,10107.5
250,2323.0,871077600.0,2173959200.0,10.0,88463736.0,756.5,9347.5,0.0
251,2122.0,889291800.0,2199103000.0,0.0,0.0,0.0,0.0,0.0
252,2187.0,892840100.0,2221094100.0,0.0,0.0,0.0,0.0,0.0
253,2220.0,913546050.0,2123277000.0,0.0,512441020.0,568.0,0.0,10959.0
254,2286.0,953538560.0,2610896000.0,39.5,1106183200.0,1475.5,36866.0,12870.0
255,2087.0,983278140.0,2618155800.0,0.5,9434166.0,214.0,961.5,0.0
256,2120.0,985666800.0,2677177000.0,0.0,0.0,0.0,0.0,0.0
257,2186.0,993265800.0,2701699000.0,0.0,0.0,0.0,0.0,0.0
258,2220.0,1012375040.0,1994417800.0,0.0,439131100.0,476.0,0.0,7113.0
259,2286.0,1050417700.0,1432557400.0,40.0,1201982600.0,1411.5,27514.0,13264.0
260,2052.0,1075215200.0,1457508000.0,0.0,0.0,0.0,0.0,0.0
261,2118.0,1082012700.0,1479415200.0,0.0,0.0,0.0,0.0,0.0
262,2151.0,1088172200.0,1537021700.0,0.0,0.0,0.0,0.0,0.0
263,2217.0,1103472100.0,1581323800.0,0.0,468467070.0,470.0,0.0,7719.5
264,2267.0,1146724500.0,1749478500.0,30.5,1021760260.0,1360.5,22139.0,11184.0
265,2317.0,1154625000.0,1855827300.0,9.5,87206800.0,531.5,7460.5,0.0
266,2119.0,1174603800.0,1914780500.0,0.0,0.0,0.0,0.0,0.0
267,2185.0,1180423400.0,1920483100.0,0.0,0.0,0.0,0.0,0.0
268,2218.0,1209406100.0,2036929900.0,0.0,450187400.0,489.0,0.0,7930.5
269,2284.0,1236631400.0,2508885800.0,29.0,1134522000.0,1665.0,22833.5,14690.0
270,2087.0,1266466000.0,2649118700.0,11.0,106607740.0,355.5,9986.5,0.0
271,2120.0,1268813700.0,2673582800.0,0.0,0.0,0.0,0.0,0.0
272,2186.0,1277165800.0,2714986200.0,0.0,0.0,0.0,0.0,0.0
273,2252.0,1294517800.0,2472109800.0,0.0,483605300.0,520.0,0.0,7776.0
274,2286.0,1330448900.0,2706792400.0,40.0,896105000.0,1068.5,26526.0,7794.5
275,2055.0,1360337300.0,2769609200.0,0.0,0.0,0.0,0.0,0.0
276,2121.0,1363653500.0,2774566700.0,0.0,0.0,0.0,0.0,0.0
277,2154.0,1372787600.0,2832140800.0,0.0,0.0,0.0,0.0,0.0
278,2220.0,1392930600.0,2084170000.0,0.0,420706600.0,452.5,0.0,6813.5
279,2271.0,1434508500.0,2011334800.0,40.0,1090905200.0,1282.0,27439.0,11242.0
280,2056.0,1456306400.0,2053972400.0,0.0,0.0,0.0,0.0,0.0
281,2122.0,1463808300.0,2095162000.0,0.0,0.0,0.0,0.0,0.0
282,2189.0,1464652300.0,2117560000.0,0.0,0.0,0.0,0.0,0.0
283,2222.0,1487401900.0,1506071900.0,0.0,405035140.0,406.0,0.0,5506.5
284,2289.0,1519477000.0,2752744400.0,39.5,1376265500.0,1562.5,28861.0,14467.5
285,2092.0,1554439700.0,2778198500.0,0.5,10816803.0,215.0,764.0,0.0
286,2125.0,1556182900.0,2078732200.0,0.0,0.0,0.0,0.0,0.0
287,2192.0,1564572300.0,2137350100.0,0.0,0.0,0.0,0.0,0.0
288,2258.0,1586571000.0,1865880700.0,0.0,448489820.0,493.0,0.0,7085.0
289,2292.0,1618049200.0,2201054500.0,40.0,857211140.0,1033.0,22990.5,6678.0
290,2063.0,1650758900.0,2244787700.0,0.0,0.0,0.0,0.0,0.0
291,2129.0,1651530500.0,2283581200.0,0.0,0.0,0.0,0.0,0.0
292,2162.0,1656925600.0,2308308200.0,0.0,0.0,0.0,0.0,0.0
293,2228.0,1683365600.0,2085872300.0,0.0,487789400.0,515.5,0.0,8622.5
294,2295.0,1715469300.0,2371223800.0,39.5,879742800.0,1257.5,27961.5,8357.5
295,2063.0,1746418400.0,2397767400.0,0.5,9031045.0,213.0,719.5,0.0
296,2130.0,1754953200.0,2457682000.0,0.0,0.0,0.0,0.0,0.0
297,2196.0,1757383700.0,2462608100.0,0.0,0.0,0.0,0.0,0.0
298,2229.0,1780074900.0,2701782300.0,0.0,402205860.0,434.0,0.0,6604.0
299,2295.0,1805878300.0,2025571300.0,30.0,1228253200.0,1785.0,26217.5,16660.0
300,2097.0,1844730100.0,2120915100.0,10.0,105807870.0,146.5,8916.5,0.0
301,2131.0,1851025400.0,2162148000.0,0.0,0.0,0.0,0.0,0.0
302,2197.0,1854164400.0,2219624200.0,0.0,0.0,0.0,0.0,0.0
303,2261.0,1878052400.0,1424606700.0,0.0,494816200.0,510.0,0.0,8071.5
304,2294.0,1907569400.0,1701587700.0,31.0,816728300.0,1223.5,22339.0,8846.0
305,2060.0,1944253800.0,1827433700.0,9.0,83424730.0,325.0,7494.5,0.0
306,2126.0,1944803100.0,1849660500.0,0.0,0.0,0.0,0.0,0.0
307,2158.0,1951681700.0,1890041600.0,0.0,0.0,0.0,0.0,0.0
308,2223.0,1970320000.0,1976358300.0,0.0,412181380.0,463.5,0.0,5998.0
309,2273.0,2003204200.0,2374015500.0,40.0,1094086400.0,1483.0,23743.5,9381.0
310,2057.0,2033649400.0,2400553000.0,0.0,0.0,0.0,0.0,0.0
311,2122.0,2040772000.0,2441629000.0,0.0,0.0,0.0,0.0,0.0
312,2188.0,2048919600.0,2463721700.0,0.0,0.0,0.0,0.0,0.0
313,2221.0,2071229700.0,2522951700.0,0.0,448990600.0,487.0,0.0,7647.5
314,2288.0,2111610900.0,1675701600.0,27.0,1020294400.0,1364.0,19174.5,10669.0
315,2089.0,2134403800.0,1843291900.0,13.0,138741630.0,385.0,9218.5,0.0
316,2122.0,2140777600.0,1883560100.0,0.0,0.0,0.0,0.0,0.0
317,2188.0,2144886300.0,1924513500.0,0.0,0.0,0.0,0.0,0.0
318,2254.0,2169787000.0,1999642100.0,0.0,457366100.0,459.5,0.0,8677.5
